PathId,OrderNumber,FromNode,ToNode,Length,AB_Wh,BA_Wh
2167,6,119,120,29870,29870,29870
2167,7,120,4,14295,14295,14295
2167,8,4,110,27845,27845,27845
2167,9,110,111,859,859,859
2167,10,111,72,39585,39585,39585
2167,11,72,34,20651,20651,20651
2167,12,34,83,23207,23207,23207
2167,13,83,295,18131,18131,18131
2168,1,162,174,26069,26069,26069
2168,2,174,172,6041,6041,6041
2168,3,172,181,19792,19792,19792
2168,4,181,198,5013,5013,5013
2168,5,198,182,4315,4315,4315
2168,6,182,187,2034,2034,2034
2168,7,187,192,10053,10053,10053
2168,8,192,193,4157,4157,4157
2168,9,193,194,2731,2731,2731
2168,10,194,199,135,135,135
2168,11,199,201,7367,7367,7367
2168,12,201,151,13001,13001,13001
2168,13,151,210,75436,75436,75436
2168,14,210,212,4151,4151,4151
2168,15,212,219,64249,64249,64249
2168,16,219,218,1985,1985,1985
2168,17,218,223,27895,27895,27895
2168,18,223,226,4622,4622,4622
2168,19,226,227,2673,2673,2673
2168,20,227,231,33466,33466,33466
2168,21,231,235,4799,4799,4799
2168,22,235,244,13932,13932,13932
2168,23,244,243,25189,25189,25189
2168,24,243,246,16453,16453,16453
2168,25,246,247,8516,8516,8516
2168,26,247,252,5553,5553,5553
2168,27,252,255,6411,6411,6411
2168,28,255,259,5051,5051,5051
2168,29,259,264,8950,8950,8950
2168,30,264,263,4668,4668,4668
2168,31,263,267,13034,13034,13034
2168,32,267,268,6530,6530,6530
2168,33,268,274,15524,15524,15524
2168,34,274,273,20568,20568,20568
2168,35,273,296,141653,141653,141653
2169,1,162,163,5196,5196,5196
2169,2,163,116,1610,1610,1610
2169,3,116,160,38887,38887,38887
2169,4,160,154,48527,48527,48527
2169,5,154,155,7768,7768,7768
2169,6,155,142,18718,18718,18718
2169,7,142,84,24630,24630,24630
2169,8,84,85,13617,13617,13617
2169,9,85,45,5780,5780,5780
2169,10,45,41,13550,13550,13550
2169,11,41,71,21602,21602,21602
2169,12,71,298,50351,50351,50351
2169,13,298,70,16558,16558,16558
2169,14,70,1,26012,26012,26012
2169,15,1,293,26538,26538,26538
2169,16,293,290,26792,26792,26792
2169,17,290,6,25999,25999,25999
2169,18,6,286,2710,2710,2710
2169,19,286,285,56008,56008,56008
2169,20,285,283,44562,44562,44562
2169,21,283,297,44457,44457,44457
2170,1,162,163,5196,5196,5196
2170,2,163,116,1610,1610,1610
2170,3,116,160,38887,38887,38887
2170,4,160,154,48527,48527,48527
2170,5,154,155,7768,7768,7768
2170,6,155,142,18718,18718,18718
2170,7,142,84,24630,24630,24630
2170,8,84,85,13617,13617,13617
2170,9,85,45,5780,5780,5780
2170,10,45,41,13550,13550,13550
2170,11,41,71,21602,21602,21602
2170,12,71,298,50351,50351,50351
2171,1,162,174,26069,26069,26069
2171,2,174,172,6041,6041,6041
2171,3,172,181,19792,19792,19792
2171,4,181,198,5013,5013,5013
2171,5,198,182,4315,4315,4315
2171,6,182,187,2034,2034,2034
2171,7,187,185,13823,13823,13823
2171,8,185,183,1380,1380,1380
2171,9,183,170,14646,14646,14646
2171,10,170,171,3185,3185,3185
2171,11,171,166,14334,14334,14334
2171,12,166,167,2558,2558,2558
2171,13,167,164,300,300,300
2171,14,164,139,22779,22779,22779
2171,15,139,140,20966,20966,20966
2171,16,140,93,817,817,817
2171,17,93,132,11930,11930,11930
2171,18,132,133,9099,9099,9099
2171,19,133,128,16322,16322,16322
2171,20,128,299,9346,9346,9346
2172,1,162,174,26069,26069,26069
2172,2,174,172,6041,6041,6041
2172,3,172,181,19792,19792,19792
2172,4,181,198,5013,5013,5013
2172,5,198,182,4315,4315,4315
2172,6,182,187,2034,2034,2034
2172,7,187,192,10053,10053,10053
2172,8,192,193,4157,4157,4157
2172,9,193,190,1964,1964,1964
2172,10,190,202,16806,16806,16806
2172,11,202,189,24600,24600,24600
2172,12,189,196,10080,10080,10080
2172,13,196,195,6744,6744,6744
2172,14,195,186,5911,5911,5911
2172,15,186,300,7183,7183,7183
2173,1,162,163,5196,5196,5196
2173,2,163,113,41907,41907,41907
2173,3,113,92,25224,25224,25224
2173,4,92,106,19559,19559,19559
2173,5,106,109,20005,20005,20005
2173,6,109,206,7138,7138,7138
2173,7,206,205,1135,1135,1135
2173,8,205,213,44562,44562,44562
2173,9,213,214,11964,11964,11964
2173,10,214,216,72,72,72
2173,11,216,215,5791,5791,5791
2173,12,215,78,7141,7141,7141
2173,13,78,301,13159,13159,13159
2174,1,169,168,10507,10507,10507
2174,2,168,180,15257,15257,15257
2174,3,180,179,1062,1062,1062
2174,4,179,183,12422,12422,12422
2174,5,183,185,1380,1380,1380
2174,6,185,187,13823,13823,13823
2174,7,187,182,2034,2034,2034
2174,8,182,198,4315,4315,4315
2174,9,198,181,5013,5013,5013
2174,10,181,172,19792,19792,19792
2174,11,172,174,6041,6041,6041
2174,12,174,162,26069,26069,26069
2174,13,162,163,5196,5196,5196
2174,14,163,113,41907,41907,41907
2174,15,113,175,15537,15537,15537
2174,16,175,176,1657,1657,1657
2175,1,169,168,10507,10507,10507
2175,2,168,180,15257,15257,15257
2175,3,180,179,1062,1062,1062
2175,4,179,183,12422,12422,12422
2176,1,169,168,10507,10507,10507
2176,2,168,180,15257,15257,15257
2176,3,180,179,1062,1062,1062
2176,4,179,183,12422,12422,12422
2176,5,183,184,3363,3363,3363
2176,6,184,192,6595,6595,6595
2176,7,192,191,4247,4247,4247
2176,8,191,197,8990,8990,8990
2177,1,169,168,10507,10507,10507
2177,2,168,180,15257,15257,15257
2177,3,180,179,1062,1062,1062
2177,4,179,202,12864,12864,12864
2177,5,202,189,24600,24600,24600
2177,6,189,196,10080,10080,10080
2177,7,196,204,7484,7484,7484
2177,8,204,203,6320,6320,6320
2178,1,169,168,10507,10507,10507
2178,2,168,180,15257,15257,15257
2178,3,180,179,1062,1062,1062
2178,4,179,183,12422,12422,12422
2178,5,183,184,3363,3363,3363
2178,6,184,192,6595,6595,6595
2178,7,192,191,4247,4247,4247
2178,8,191,197,8990,8990,8990
2178,9,197,58,6424,6424,6424
2178,10,58,67,15173,15173,15173
2178,11,67,76,20793,20793,20793
2178,12,76,88,15773,15773,15773
2178,13,88,109,37591,37591,37591
2178,14,109,108,8626,8626,8626
2178,15,108,107,5088,5088,5088
2178,16,107,104,8148,8148,8148
2178,17,104,209,26894,26894,26894
2179,1,169,168,10507,10507,10507
2179,2,168,180,15257,15257,15257
2179,3,180,179,1062,1062,1062
2179,4,179,202,12864,12864,12864
2179,5,202,189,24600,24600,24600
2179,6,189,196,10080,10080,10080
2179,7,196,204,7484,7484,7484
2179,8,204,203,6320,6320,6320
2179,9,203,149,33517,33517,33517
2179,10,149,153,54334,54334,54334
2179,11,153,217,28935,28935,28935
2180,1,169,168,10507,10507,10507
2180,2,168,180,15257,15257,15257
2180,3,180,179,1062,1062,1062
2180,4,179,202,12864,12864,12864
2180,5,202,189,24600,24600,24600
2180,6,189,196,10080,10080,10080
2180,7,196,204,7484,7484,7484
2180,8,204,203,6320,6320,6320
2180,9,203,149,33517,33517,33517
2180,10,149,153,54334,54334,54334
2180,11,153,217,28935,28935,28935
2180,12,217,218,2401,2401,2401
2180,13,218,223,27895,27895,27895
2181,1,169,168,10507,10507,10507
2181,2,168,180,15257,15257,15257
2181,3,180,179,1062,1062,1062
2181,4,179,202,12864,12864,12864
2181,5,202,189,24600,24600,24600
2181,6,189,196,10080,10080,10080
2181,7,196,204,7484,7484,7484
2181,8,204,203,6320,6320,6320
2181,9,203,149,33517,33517,33517
2181,10,149,153,54334,54334,54334
2181,11,153,217,28935,28935,28935
2181,12,217,218,2401,2401,2401
2181,13,218,223,27895,27895,27895
2181,14,223,226,4622,4622,4622
2181,15,226,225,2732,2732,2732
2181,16,225,232,34318,34318,34318
2182,1,169,168,10507,10507,10507
2182,2,168,180,15257,15257,15257
2182,3,180,179,1062,1062,1062
2182,4,179,202,12864,12864,12864
2182,5,202,201,21799,21799,21799
2182,6,201,151,13001,13001,13001
2182,7,151,210,75436,75436,75436
2182,8,210,211,3345,3345,3345
2182,9,211,27,53007,53007,53007
2182,10,27,77,2891,2891,2891
2182,11,77,222,15268,15268,15268
2182,12,222,221,2113,2113,2113
2182,13,221,228,20155,20155,20155
2182,14,228,238,39261,39261,39261
2183,1,169,168,10507,10507,10507
2183,2,168,180,15257,15257,15257
2183,3,180,179,1062,1062,1062
2183,4,179,183,12422,12422,12422
2183,5,183,184,3363,3363,3363
2183,6,184,192,6595,6595,6595
2183,7,192,191,4247,4247,4247
2183,8,191,197,8990,8990,8990
2183,9,197,58,6424,6424,6424
2183,10,58,67,15173,15173,15173
2183,11,67,76,20793,20793,20793
2183,12,76,88,15773,15773,15773
2183,13,88,109,37591,37591,37591
2183,14,109,206,7138,7138,7138
2183,15,206,205,1135,1135,1135
2183,16,205,213,44562,44562,44562
2183,17,213,214,11964,11964,11964
2183,18,214,216,72,72,72
2183,19,216,215,5791,5791,5791
2183,20,215,81,19188,19188,19188
2183,21,81,50,66450,66450,66450
2183,22,50,240,37427,37427,37427
2184,1,169,168,10507,10507,10507
2184,2,168,180,15257,15257,15257
2184,3,180,179,1062,1062,1062
2184,4,179,202,12864,12864,12864
2184,5,202,189,24600,24600,24600
2184,6,189,196,10080,10080,10080
2184,7,196,204,7484,7484,7484
2184,8,204,203,6320,6320,6320
2184,9,203,149,33517,33517,33517
2184,10,149,153,54334,54334,54334
2184,11,153,217,28935,28935,28935
2184,12,217,218,2401,2401,2401
2184,13,218,223,27895,27895,27895
2184,14,223,226,4622,4622,4622
2184,15,226,225,2732,2732,2732
2184,16,225,232,34318,34318,34318
2184,17,232,236,7671,7671,7671
2184,18,236,241,11675,11675,11675
2185,1,169,168,10507,10507,10507
2185,2,168,180,15257,15257,15257
2185,3,180,179,1062,1062,1062
2185,4,179,202,12864,12864,12864
2185,5,202,189,24600,24600,24600
2185,6,189,196,10080,10080,10080
2185,7,196,204,7484,7484,7484
2185,8,204,203,6320,6320,6320
2185,9,203,149,33517,33517,33517
2185,10,149,153,54334,54334,54334
2185,11,153,217,28935,28935,28935
2185,12,217,218,2401,2401,2401
2185,13,218,223,27895,27895,27895
2185,14,223,226,4622,4622,4622
2185,15,226,225,2732,2732,2732
2185,16,225,232,34318,34318,34318
2185,17,232,236,7671,7671,7671
2185,18,236,241,11675,11675,11675
2185,19,241,242,24107,24107,24107
2186,1,169,168,10507,10507,10507
2186,2,168,180,15257,15257,15257
2186,3,180,179,1062,1062,1062
2186,4,179,202,12864,12864,12864
2186,5,202,189,24600,24600,24600
2186,6,189,196,10080,10080,10080
2186,7,196,204,7484,7484,7484
2186,8,204,203,6320,6320,6320
2186,9,203,149,33517,33517,33517
2186,10,149,153,54334,54334,54334
2186,11,153,217,28935,28935,28935
2186,12,217,218,2401,2401,2401
2186,13,218,223,27895,27895,27895
2186,14,223,226,4622,4622,4622
2186,15,226,225,2732,2732,2732
2186,16,225,232,34318,34318,34318
2186,17,232,236,7671,7671,7671
2186,18,236,241,11675,11675,11675
2186,19,241,242,24107,24107,24107
2186,20,242,245,18680,18680,18680
2186,21,245,248,8482,8482,8482
2187,1,169,168,10507,10507,10507
2187,2,168,180,15257,15257,15257
2187,3,180,179,1062,1062,1062
2187,4,179,183,12422,12422,12422
2187,5,183,184,3363,3363,3363
2187,6,184,192,6595,6595,6595
2187,7,192,191,4247,4247,4247
2187,8,191,197,8990,8990,8990
2187,9,197,58,6424,6424,6424
2187,10,58,67,15173,15173,15173
2187,11,67,76,20793,20793,20793
2187,12,76,88,15773,15773,15773
2187,13,88,109,37591,37591,37591
2187,14,109,206,7138,7138,7138
2187,15,206,205,1135,1135,1135
2187,16,205,213,44562,44562,44562
2187,17,213,214,11964,11964,11964
2187,18,214,216,72,72,72
2187,19,216,215,5791,5791,5791
2187,20,215,81,19188,19188,19188
2187,21,81,50,66450,66450,66450
2187,22,50,240,37427,37427,37427
2187,23,240,239,5509,5509,5509
2187,24,239,250,56480,56480,56480
2188,1,169,168,10507,10507,10507
2188,2,168,180,15257,15257,15257
2188,3,180,179,1062,1062,1062
2188,4,179,202,12864,12864,12864
2188,5,202,189,24600,24600,24600
2188,6,189,196,10080,10080,10080
2188,7,196,204,7484,7484,7484
2188,8,204,203,6320,6320,6320
2188,9,203,149,33517,33517,33517
2188,10,149,153,54334,54334,54334
2188,11,153,217,28935,28935,28935
2188,12,217,218,2401,2401,2401
2188,13,218,223,27895,27895,27895
2188,14,223,226,4622,4622,4622
2188,15,226,225,2732,2732,2732
2188,16,225,232,34318,34318,34318
2188,17,232,236,7671,7671,7671
2188,18,236,241,11675,11675,11675
2188,19,241,242,24107,24107,24107
2188,20,242,245,18680,18680,18680
2188,21,245,248,8482,8482,8482
2188,22,248,251,5304,5304,5304
2188,23,251,256,6094,6094,6094
2189,1,169,168,10507,10507,10507
2189,2,168,180,15257,15257,15257
2189,3,180,179,1062,1062,1062
2189,4,179,202,12864,12864,12864
2189,5,202,189,24600,24600,24600
2189,6,189,196,10080,10080,10080
2189,7,196,204,7484,7484,7484
2189,8,204,203,6320,6320,6320
2189,9,203,149,33517,33517,33517
2189,10,149,153,54334,54334,54334
2189,11,153,217,28935,28935,28935
2189,12,217,218,2401,2401,2401
2189,13,218,223,27895,27895,27895
2189,14,223,226,4622,4622,4622
2189,15,226,225,2732,2732,2732
2189,16,225,232,34318,34318,34318
2189,17,232,236,7671,7671,7671
2189,18,236,241,11675,11675,11675
2189,19,241,242,24107,24107,24107
2189,20,242,245,18680,18680,18680
2189,21,245,248,8482,8482,8482
2189,22,248,251,5304,5304,5304
2189,23,251,256,6094,6094,6094
2189,24,256,258,6054,6054,6054
2189,25,258,257,8011,8011,8011
2190,1,169,168,10507,10507,10507
2190,2,168,180,15257,15257,15257
2190,3,180,179,1062,1062,1062
2190,4,179,202,12864,12864,12864
2190,5,202,189,24600,24600,24600
2190,6,189,196,10080,10080,10080
2190,7,196,204,7484,7484,7484
2190,8,204,203,6320,6320,6320
2190,9,203,149,33517,33517,33517
2190,10,149,153,54334,54334,54334
2190,11,153,217,28935,28935,28935
2190,12,217,218,2401,2401,2401
2190,13,218,223,27895,27895,27895
2190,14,223,226,4622,4622,4622
2190,15,226,227,2673,2673,2673
2190,16,227,231,33466,33466,33466
2190,17,231,235,4799,4799,4799
2190,18,235,244,13932,13932,13932
2190,19,244,243,25189,25189,25189
2190,20,243,246,16453,16453,16453
2190,21,246,247,8516,8516,8516
2190,22,247,252,5553,5553,5553
2190,23,252,255,6411,6411,6411
2190,24,255,259,5051,5051,5051
2190,25,259,264,8950,8950,8950
2190,26,264,263,4668,4668,4668
2190,27,263,267,13034,13034,13034
2190,28,267,266,7853,7853,7853
2191,1,169,168,10507,10507,10507
2191,2,168,180,15257,15257,15257
2191,3,180,179,1062,1062,1062
2191,4,179,202,12864,12864,12864
2191,5,202,189,24600,24600,24600
2191,6,189,196,10080,10080,10080
2191,7,196,204,7484,7484,7484
2191,8,204,203,6320,6320,6320
2191,9,203,149,33517,33517,33517
2191,10,149,153,54334,54334,54334
2191,11,153,217,28935,28935,28935
2191,12,217,218,2401,2401,2401
2191,13,218,223,27895,27895,27895
2191,14,223,226,4622,4622,4622
2191,15,226,227,2673,2673,2673
2191,16,227,231,33466,33466,33466
2191,17,231,235,4799,4799,4799
2191,18,235,244,13932,13932,13932
2191,19,244,243,25189,25189,25189
2191,20,243,246,16453,16453,16453
2191,21,246,247,8516,8516,8516
2191,22,247,252,5553,5553,5553
2191,23,252,255,6411,6411,6411
2191,24,255,259,5051,5051,5051
2191,25,259,264,8950,8950,8950
2191,26,264,263,4668,4668,4668
2191,27,263,265,5353,5353,5353
2191,28,265,271,475,475,475
2191,29,271,270,13141,13141,13141
2192,1,169,168,10507,10507,10507
2192,2,168,180,15257,15257,15257
2192,3,180,179,1062,1062,1062
2192,4,179,202,12864,12864,12864
2192,5,202,189,24600,24600,24600
2192,6,189,196,10080,10080,10080
2192,7,196,204,7484,7484,7484
2192,8,204,203,6320,6320,6320
2192,9,203,149,33517,33517,33517
2192,10,149,153,54334,54334,54334
2192,11,153,217,28935,28935,28935
2192,12,217,218,2401,2401,2401
2192,13,218,223,27895,27895,27895
2192,14,223,226,4622,4622,4622
2192,15,226,227,2673,2673,2673
2192,16,227,231,33466,33466,33466
2192,17,231,235,4799,4799,4799
2192,18,235,244,13932,13932,13932
2192,19,244,243,25189,25189,25189
2192,20,243,246,16453,16453,16453
2192,21,246,247,8516,8516,8516
2192,22,247,252,5553,5553,5553
2192,23,252,255,6411,6411,6411
2192,24,255,259,5051,5051,5051
2192,25,259,264,8950,8950,8950
2192,26,264,263,4668,4668,4668
2192,27,263,267,13034,13034,13034
2192,28,267,268,6530,6530,6530
2192,29,268,274,15524,15524,15524
2192,30,274,273,20568,20568,20568
2193,1,169,168,10507,10507,10507
2193,2,168,180,15257,15257,15257
2193,3,180,179,1062,1062,1062
2193,4,179,183,12422,12422,12422
2193,5,183,185,1380,1380,1380
2193,6,185,187,13823,13823,13823
2193,7,187,182,2034,2034,2034
2193,8,182,198,4315,4315,4315
2193,9,198,181,5013,5013,5013
2193,10,181,172,19792,19792,19792
2193,11,172,174,6041,6041,6041
2193,12,174,162,26069,26069,26069
2193,13,162,163,5196,5196,5196
2193,14,163,116,1610,1610,1610
2193,15,116,160,38887,38887,38887
2193,16,160,154,48527,48527,48527
2193,17,154,155,7768,7768,7768
2193,18,155,142,18718,18718,18718
2193,19,142,84,24630,24630,24630
2193,20,84,85,13617,13617,13617
2193,21,85,45,5780,5780,5780
2193,22,45,41,13550,13550,13550
2193,23,41,71,21602,21602,21602
2193,24,71,298,50351,50351,50351
2193,25,298,70,16558,16558,16558
2193,26,70,1,26012,26012,26012
2193,27,1,293,26538,26538,26538
2193,28,293,290,26792,26792,26792
2193,29,290,6,25999,25999,25999
2193,30,6,286,2710,2710,2710
2193,31,286,285,56008,56008,56008
2193,32,285,283,44562,44562,44562
2193,33,283,297,44457,44457,44457
2193,34,297,68,44918,44918,44918
2193,35,68,276,40430,40430,40430
2194,1,169,168,10507,10507,10507
2194,2,168,180,15257,15257,15257
2194,3,180,179,1062,1062,1062
2194,4,179,183,12422,12422,12422
2194,5,183,185,1380,1380,1380
2194,6,185,187,13823,13823,13823
2194,7,187,182,2034,2034,2034
2194,8,182,198,4315,4315,4315
2194,9,198,181,5013,5013,5013
2194,10,181,172,19792,19792,19792
2194,11,172,174,6041,6041,6041
2194,12,174,162,26069,26069,26069
2194,13,162,163,5196,5196,5196
2194,14,163,116,1610,1610,1610
2194,15,116,160,38887,38887,38887
2194,16,160,154,48527,48527,48527
2194,17,154,155,7768,7768,7768
2194,18,155,142,18718,18718,18718
2194,19,142,84,24630,24630,24630
2194,20,84,85,13617,13617,13617
2194,21,85,45,5780,5780,5780
2194,22,45,41,13550,13550,13550
2194,23,41,71,21602,21602,21602
2194,24,71,298,50351,50351,50351
2194,25,298,70,16558,16558,16558
2194,26,70,1,26012,26012,26012
2194,27,1,293,26538,26538,26538
2194,28,293,290,26792,26792,26792
2194,29,290,6,25999,25999,25999
2194,30,6,286,2710,2710,2710
2194,31,286,287,33846,33846,33846
2194,32,287,282,572,572,572
2194,33,282,284,21012,21012,21012
2194,34,284,281,317,317,317
2194,35,281,280,49157,49157,49157
2194,36,280,277,30123,30123,30123
2195,1,169,168,10507,10507,10507
2195,2,168,180,15257,15257,15257
2195,3,180,179,1062,1062,1062
2195,4,179,183,12422,12422,12422
2195,5,183,185,1380,1380,1380
2195,6,185,187,13823,13823,13823
2195,7,187,182,2034,2034,2034
2195,8,182,198,4315,4315,4315
2195,9,198,181,5013,5013,5013
2195,10,181,172,19792,19792,19792
2195,11,172,174,6041,6041,6041
2195,12,174,162,26069,26069,26069
2195,13,162,163,5196,5196,5196
2195,14,163,116,1610,1610,1610
2195,15,116,160,38887,38887,38887
2195,16,160,154,48527,48527,48527
2195,17,154,155,7768,7768,7768
2195,18,155,142,18718,18718,18718
2195,19,142,84,24630,24630,24630
2195,20,84,85,13617,13617,13617
2195,21,85,45,5780,5780,5780
2195,22,45,41,13550,13550,13550
2195,23,41,71,21602,21602,21602
2195,24,71,298,50351,50351,50351
2195,25,298,70,16558,16558,16558
2195,26,70,1,26012,26012,26012
2195,27,1,293,26538,26538,26538
2195,28,293,290,26792,26792,26792
2195,29,290,6,25999,25999,25999
2195,30,6,286,2710,2710,2710
2195,31,286,287,33846,33846,33846
2195,32,287,282,572,572,572
2196,1,169,168,10507,10507,10507
2196,2,168,180,15257,15257,15257
2196,3,180,179,1062,1062,1062
2196,4,179,183,12422,12422,12422
2196,5,183,185,1380,1380,1380
2196,6,185,187,13823,13823,13823
2196,7,187,182,2034,2034,2034
2196,8,182,198,4315,4315,4315
2196,9,198,181,5013,5013,5013
2196,10,181,172,19792,19792,19792
2196,11,172,174,6041,6041,6041
2196,12,174,162,26069,26069,26069
2196,13,162,163,5196,5196,5196
2196,14,163,116,1610,1610,1610
2196,15,116,160,38887,38887,38887
2196,16,160,154,48527,48527,48527
2196,17,154,155,7768,7768,7768
2196,18,155,142,18718,18718,18718
2196,19,142,84,24630,24630,24630
2196,20,84,85,13617,13617,13617
